ID,UserLanguage,Age,Institution,Inst_Type,Type,TypeA,Type_other,Type2,Type3,Children,USDA1,USDA2,USDA3,USDA4,USDA5,USDA6,USDA7,USDA8,USDA9,USDA10,USDA11,USDA12,USDA13,USDA14,USDA15,USDA16,USDA17,USDA18,FIRaw,FICat,FIBin,Foodprog,SNAP,WIC,TANF,FDPIR,NSLP,SBP,SFSP,Foodbank,Other,None,Obstacles,Foodpantry,Foodpantry_reasons,Foodpantry_reasons_other,Mealplan,Nutrmeals,Cost,Foodavail,Housing1,Housing2,Housing3,Housing4,Housing5,Housing6,Housing7,Housing8,Housing9,HIRaw,HIBin,Safety,Unsafe_why,Homeless_SR,Placesslept,Placesslept_other,Homeless_calc,Oncampus,Housingdiff,Housingdiff_why,Strategies,Strategies_other,Experience,Transportation,Trans_late,Trans_food,Trans_public,Trans_pub_notuse,Trans_pub_notuse_why,GAD1,GAD2,GADRaw,GADBin,PHQ1,PHQ2,PHQRaw,PHQBin,Socialsupp,Healthserv,Insurance,Nutrsec,Nutrbin,Disability,Disability_other,Levelstudy,Levelstudy_other,Fieldstudy,Fieldstudy_other,Q71_11_TEXT,GPA,Employment,Financialcontrib,Expenses,Expenses_other,Race,Race_other,Race2,Native,Native_other,Residency,Moreexpensive,Nmresident,Gender,Gender_other,Gender2,Transgender,Sexuality,Sexuality_other,Sexuality2,Military,Income,Income_other,OE1,OE2,OE3
6037,EN,35 - 44 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,0,1,0,0.0,,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cost of food prices ,Yes,,,,Yes,6 to 10 dollars,not a lot of food options on a weekly basis ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,,Never true,No,Other,Not needed,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,It has not,I think we are taking good measures with our campus cupboard ,
6041,EN,25 -34 years,"Institute of American Indian Arts, Santa Fe",Tribal,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,2,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Yes,,,,No,11 to 15 dollars,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,,Never true,No,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6043,EN,65 years of age or older,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,"The second question needs a ""N/A"" option for those who answered ""No"" to the first question. There are no nutritios meals available on campus and that is why I cannot purchase them.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends),In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,"Public transportation does not go where I need to go,Other",Prefer to drive myself,Not at all,Not at all,0.0,0.0,Several days,Not at all,1.0,0.0,Yes,Never,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with a mental health condition",,,,,,,,"Employed, part-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,Not at all.,,
6044,EN,35 - 44 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,0,0.0,,1.0,1.0,0.0,1.0,0.0,,,,,,,,,5,Low,1,SNAP/EBT (food stamps),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,I am not sure I am eligible to use the campus food pantry,,,No,More than 15 dollars,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,4.0,1.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,Borrowing money from family or friends,,,Sometimes true,Sometimes true,Never true,No,Other,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $55,000 and $69,999",,,"Better pay, food cards for employees.",
6050,EN,65 years of age or older,"New Mexico State University, Las Cruces",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,1,0.0,,0.0,0.0,0.0,,,,,,,,,,,3,Low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cost and availability of fresh fruit and vegatbles,Yes,,,,Yes,11 to 15 dollars,Limited,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Sometimes true,Never true,Sometimes true,No,I don't know how to access public transportation,,Nearly every day,More than half the days,5.0,1.0,Several days,Several days,2.0,0.0,No,Never,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",No,,,White or Caucasian,,White,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $25,000 and $39,999",,,Work on providing low cost safe housing in communigty,
6051,EN,65 years of age or older,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,"I bring my own meals but used to, rarely, get a meal in the cafeteria when it was open. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,Other,prefer to drive,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,Other,hypothyrodism,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,More frequent drive-through free meals for the needy. ,
6052,EN,25 -34 years,Dona Ana Branch Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,6,Low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Yes,,,,Yes,6 to 10 dollars,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0.0,4.0,1.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,Borrowing money from family or friends,,,,,Never true,No,Other,,Several days,Several days,2.0,0.0,Not at all,Several days,1.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,"Hispanic or Latinx,White or Caucasian",,Two or more,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,,
6053,EN,35 - 44 years,Central New Mexico Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,Other,No need ,,No,,"There is hardly any food available, cafeteria options very limited. Only vending machines.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Sometimes,Yes,Rarely,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,"Hispanic or Latinx,Black or African American",,Two or more,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,,
6055,EN,45 - 54 years,"New Mexico State University, Las Cruces",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,11,Very low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I don't want other people to see me and know that I am food insecure,,,Yes,6 to 10 dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,EN,65 years of age or older,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,1,Marginal,0,A food bank or food pantry (including a campus food pantry),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The rising cost of gas and food don't match the rates of salary increases,Yes,,,,No,6 to 10 dollars,Needs improvement. We have only a coffee and soup and salad bar.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Moderately safe,,No,Other,no,0,,,,I haven't done any of these,,,Often true,Never true,Never true,Yes,,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Rarely,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,It is not affecting my work,Increase in salary would help,
6058,EN,35 - 44 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,6 to 10 dollars,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,,,,,,Never true,No,Public transportation does not go where I need to go,,More than half the days,More than half the days,4.0,1.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Never,0.0,Living with a mental health condition,,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Bisexual,,Bisexual ,Never served,"More than $70,000",,,,
6059,ES,55 - 64 years,"New Mexico State University, Las Cruces",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,2,Marginal,0,A food bank or food pantry (including a campus food pantry),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Yes,,,,No,6 to 10 dollars,necessary,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Moderately safe,,No,Other,my house,0,,,,I haven't done any of these,,,Often true,,Never true,No,,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $25,000 and $39,999",,,,
6061,EN,25 -34 years,Din̩ College,Tribal,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,0,0,0,,,,,,,,0.0,0.0,0.0,,,,,,0,High,0,School Breakfast Program (SBP),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,No food available. No dining area or stand. ,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0.0,4.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,,,,Often true,Never true,Never true,No,"There is no public transportation near my home,Public transportation does not go where I need to go",,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,American Indian or Native American,,NativeAm,Dine/Navajo Nation,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,"It feels like I am just working to pay for my rent and bills (student loans, cell phone, internet, gas, insurance, etc.). Not enough money is going to savings to actually buy or build a home.","Continue providing employee housing and do not do away with it. The last time I asked the college, they said they were doing away with employee housing. Living closer to campus would help me financially and with time. It takes me about an hour to drive to work and drive home. It gets tiring, and gas prices are high, which cost me $160 a week for gas.","It seems like the more money you make, the more you are expected to be able to afford everything, without taking into account that in order to get an education, you had to pay for it. which means lots and lots of student loans, which take a lifetime to repay. which makes it harder to start your own family because everything is very expensive because you choose to get an education. And when you get an education, you get underpaid. It is frustrating, because I know people who have/don't have a high school diploma that are making triple of what I am getting paid with a graduate degree. Our society is so unfair. You are encouraged to do better with your life by getting an education, but they don't tell you the struggles it comes with such as student loan debt and underpaid. "
6062,EN,65 years of age or older,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,"National School Lunch Program (NSLP),School Breakfast Program (SBP),A food bank or food pantry (including a campus food pantry)",0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,not affordable ,Yes,,,,No,,We need access to food on Main Campus as nothing is near enough to afford,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,2.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,Sometimes true,Never true,No,Other,have a car,Several days,Several days,2.0,0.0,Not at all,Several days,1.0,0.0,Yes,Never,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,,Find a way to use campus dorms for homeless on the old College of Santa Fe grounds,"I have two homeless, age 20 and 21, living with me"
6063,EN,35 - 44 years,Central New Mexico Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,9,Very low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,they said due to the poverty requirements I make over the limit,Yes,,,,No,11 to 15 dollars,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0.0,5.0,1.0,Moderately safe,,No,Prefer not to answer,,Prefer not to answer,,,,Sleeping in a location other than a home,,,Sometimes true,Sometimes true,Sometimes true,Yes,,,Several days,Several days,2.0,0.0,Several days,Not at all,1.0,0.0,Yes,,Yes,Sometimes,1.0,Prefer not to answer,,,,,,,,"Employed, full-time",Yes,,,"Hispanic or Latinx,Native Hawaiian or Pacific Islander",,Two or more,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,Prefer not to answer,,,,
6074,EN,35 - 44 years,Din̩ College,Tribal,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,12,Very low,1,"SNAP/EBT (food stamps),Summer Meals Program (SFSP),A food bank or food pantry (including a campus food pantry)",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Cost of living,My campus does not have a food pantry,,,,No,0 to 5 dollars,Would be nice to have food availability on campus.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,2.0,1.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,Borrowing money from family or friends,,,Often true,Never true,Never true,No,There is no public transportation near my home,,Not at all,Several days,1.0,0.0,Not at all,Not at all,0.0,0.0,Yes,,Yes,Sometimes,1.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,American Indian or Native American,,NativeAm,Dine/Navajo Nation,,US citizen,,No,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,It is not affecting my work. ,Maybe have food drives at the Shiprock site. ,Thank you
6075,EN,35 - 44 years,"New Mexico State University, Las Cruces",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,0,1,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,4,Low,1,"National School Lunch Program (NSLP),School Breakfast Program (SBP)",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"Food prices have become so high in comparison to average wages, that it is difficult to get groceries without utilizing credit cards or other forms of payment. ",No,"Other students need this help more than I do,I don't want other people to see me and know that I am food insecure",,,Yes,6 to 10 dollars,I have not utilized them as it is less expensive for me to eat at home. ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,3.0,1.0,Moderately safe,Domestic relations,No,"Temporarily staying with a relative, friend, or couch-surfing until I found other housing",,1,,,,Borrowing money from family or friends,,,Often true,Never true,Never true,No,There is no public transportation near my home,,Nearly every day,More than half the days,5.0,1.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Sometimes,1.0,Living with a mental health condition,,,,,,,,"Employed, full-time",No,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,It causes stress and anxiety on a daily basis,Raise wages to meet local living standards,
